type,capital_open,capital_close,date_open,date_close
LONG,901113038.4682101,901038225.1898947,2023-03-27 11:12:00,2023-03-27 11:28:00
LONG,901038225.1898947,901101030.2986876,2023-03-27 13:17:00,2023-03-27 13:29:00
LONG,901101030.2986876,901387380.7549233,2023-03-27 14:09:00,2023-03-28 09:00:00
LONG,901387380.7549233,901458194.9078838,2023-03-28 10:14:00,2023-03-28 10:27:00
LONG,901458194.9078838,901435141.8947539,2023-03-28 10:39:00,2023-03-28 10:59:00
LONG,901435141.8947539,901804484.6430889,2023-03-28 13:23:00,2023-03-30 09:00:00
LONG,901804484.6430889,901900448.3936913,2023-03-30 09:21:00,2023-03-30 09:47:00
LONG,901900448.3936913,901894525.9704843,2023-03-30 11:03:00,2023-03-30 13:12:00
LONG,901894525.9704843,902244110.6154639,2023-03-30 13:20:00,2023-03-31 09:21:00
LONG,902244110.6154639,902212882.334741,2023-03-31 09:51:00,2023-03-31 10:17:00
LONG,902212882.334741,902249071.8440138,2023-03-31 11:00:00,2023-03-31 11:13:00
LONG,902249071.8440138,902739159.6189929,2023-03-31 13:13:00,2023-04-03 09:41:00
LONG,902739159.6189929,902825310.0252199,2023-04-03 09:59:00,2023-04-03 10:28:00
LONG,902825310.0252199,903245948.3458412,2023-04-03 10:42:00,2023-04-04 09:00:00
LONG,903245948.3458412,903181710.848822,2023-04-04 09:15:00,2023-04-04 09:28:00
LONG,903181710.848822,903292863.960271,2023-04-04 09:44:00,2023-04-04 14:07:00
LONG,903292863.960271,903362354.4669988,2023-04-05 09:01:00,2023-04-05 14:22:00
LONG,903362354.4669988,903406522.5525955,2023-04-06 09:27:00,2023-04-06 09:51:00
LONG,903406522.5525955,903317381.5548888,2023-04-06 10:04:00,2023-04-06 11:09:00
LONG,903317381.5548888,902229137.6451347,2023-04-06 14:11:00,2023-04-07 14:01:00
SHORT,902229137.6451347,902450404.209104,2023-04-07 14:02:00,2023-04-07 14:23:00
LONG,902450404.209104,902545116.6598104,2023-04-10 09:30:00,2023-04-10 10:02:00
LONG,902545116.6598104,902572740.4669424,2023-04-10 10:17:00,2023-04-10 10:31:00
LONG,902572740.4669424,902508270.9854805,2023-04-10 10:37:00,2023-04-10 13:10:00
SHORT,902508270.9854805,902544284.2145566,2023-04-10 13:35:00,2023-04-10 13:40:00
LONG,902544284.2145566,902521636.727871,2023-04-12 09:09:00,2023-04-12 09:33:00
LONG,902521636.727871,902540937.5160111,2023-04-12 09:44:00,2023-04-12 10:00:00
LONG,902540937.5160111,902434321.6671928,2023-04-12 10:17:00,2023-04-12 10:56:00
LONG,902434321.6671928,902453624.1775604,2023-04-12 13:03:00,2023-04-12 13:15:00
LONG,902453624.1775604,902355312.190569,2023-04-12 13:55:00,2023-04-14 09:16:00
LONG,902355312.190569,902366241.6781852,2023-04-14 10:37:00,2023-04-14 10:48:00
LONG,902366241.6781852,901460258.232406,2023-04-14 10:55:00,2023-04-17 11:12:00
LONG,901460258.232406,901505233.6571319,2023-04-17 13:34:00,2023-04-17 13:41:00
LONG,901505233.6571319,901550236.7440528,2023-04-17 13:59:00,2023-04-17 14:15:00
LONG,901550236.7440528,901816198.3124796,2023-04-17 14:28:00,2023-04-18 09:10:00
LONG,901816198.3124796,901733976.138181,2023-04-18 09:14:00,2023-04-18 14:17:00
LONG,901733976.138181,901745007.0421895,2023-04-19 09:43:00,2023-04-19 09:49:00
LONG,901745007.0421895,901722096.422833,2023-04-19 10:04:00,2023-04-19 10:14:00
LONG,901722096.422833,900994572.5698539,2023-04-19 10:41:00,2023-04-20 09:33:00
SHORT,900994572.5698539,901467385.2464824,2023-04-20 14:26:00,2023-04-21 09:00:00
SHORT,901467385.2464824,901487333.0527751,2023-04-24 10:36:00,2023-04-24 10:48:00
SHORT,901487333.0527751,901343046.6960378,2023-04-24 11:03:00,2023-04-24 13:11:00
LONG,901343046.6960378,901345636.2661777,2023-04-24 13:17:00,2023-04-24 13:27:00
LONG,901345636.2661777,901339586.9666054,2023-04-24 13:37:00,2023-04-24 13:56:00
LONG,901339586.9666054,901385454.4635898,2023-04-24 14:15:00,2023-04-25 09:13:00
SHORT,901385454.4635898,901327551.4669943,2023-04-25 09:46:00,2023-04-25 10:09:00
SHORT,901327551.4669943,900506250.3722509,2023-04-26 10:58:00,2023-04-27 09:55:00
LONG,900506250.3722509,900352547.762496,2023-04-27 10:14:00,2023-04-27 11:04:00
LONG,900352547.762496,900712027.2696749,2023-04-27 11:16:00,2023-04-28 09:00:00
LONG,900712027.2696749,900653939.1901417,2023-04-28 10:52:00,2023-04-28 11:20:00
LONG,900653939.1901417,900717273.876165,2023-04-28 13:04:00,2023-04-28 13:35:00
LONG,900717273.876165,900780479.0679299,2023-04-28 14:06:00,2023-04-28 14:18:00
LONG,900780479.0679299,900514626.7250402,2023-05-04 09:02:00,2023-05-04 13:20:00
SHORT,900514626.7250402,899890188.632814,2023-05-05 13:32:00,2023-05-08 13:43:00
LONG,899890188.632814,899866844.0564371,2023-05-08 13:44:00,2023-05-08 14:18:00
LONG,899866844.0564371,899774642.8189441,2023-05-09 10:40:00,2023-05-09 11:22:00
LONG,899774642.8189441,899906645.427393,2023-05-09 11:29:00,2023-05-10 09:38:00
LONG,899906645.427393,899926397.1716862,2023-05-10 13:16:00,2023-05-10 13:42:00
LONG,899926397.1716862,899800802.2031262,2023-05-11 09:29:00,2023-05-11 10:39:00
LONG,899800802.2031262,899769155.2167369,2023-05-11 10:53:00,2023-05-11 11:06:00
LONG,899769155.2167369,899822997.7858655,2023-05-11 13:07:00,2023-05-11 13:16:00
LONG,899822997.7858655,899868283.7215626,2023-05-11 13:26:00,2023-05-11 13:41:00
LONG,899868283.7215626,899845212.366838,2023-05-11 14:11:00,2023-05-12 11:00:00
LONG,899845212.366838,899719616.8045346,2023-05-12 13:30:00,2023-05-12 13:52:00
LONG,899719616.8045346,899713718.1089107,2023-05-15 09:20:00,2023-05-15 09:43:00
LONG,899713718.1089107,899691015.0524725,2023-05-15 10:37:00,2023-05-15 11:02:00
LONG,899691015.0524725,899718780.6968162,2023-05-15 13:09:00,2023-05-15 13:24:00
LONG,899718780.6968162,899620418.6174464,2023-05-15 13:43:00,2023-05-15 14:12:00
LONG,899620418.6174464,899429171.3473339,2023-05-15 14:17:00,2023-05-16 09:48:00
LONG,899429171.3473339,899465397.8875811,2023-05-16 13:04:00,2023-05-16 13:15:00
LONG,899465397.8875811,899442647.9430913,2023-05-16 13:40:00,2023-05-16 14:07:00
LONG,899442647.9430913,899554909.4597734,2023-05-16 14:10:00,2023-05-17 09:42:00
LONG,899554909.4597734,899532150.8554299,2023-05-17 10:22:00,2023-05-17 10:41:00
LONG,899532150.8554299,899450809.7361673,2023-05-17 11:11:00,2023-05-17 13:29:00
LONG,899450809.7361673,899268551.0512176,2023-05-17 13:39:00,2023-05-18 10:33:00
SHORT,899268551.0512176,898800120.6921644,2023-05-18 10:34:00,2023-05-18 14:28:00
LONG,898800120.6921644,897723668.2863103,2023-05-18 14:29:00,2023-05-22 09:36:00
LONG,897723668.2863103,897768415.1634091,2023-05-22 10:51:00,2023-05-22 10:58:00
LONG,897768415.1634091,898125698.1059382,2023-05-22 11:14:00,2023-05-22 14:06:00
LONG,898125698.1059382,898103016.0426618,2023-05-23 09:28:00,2023-05-23 09:55:00
LONG,898103016.0426618,898038307.581695,2023-05-23 10:09:00,2023-05-23 10:34:00
LONG,898038307.581695,898066079.3595511,2023-05-23 10:40:00,2023-05-23 10:51:00
LONG,898066079.3595511,898332469.316753,2023-05-25 13:49:00,2023-05-25 13:55:00
LONG,898332469.316753,898368993.8025516,2023-05-25 14:06:00,2023-05-25 14:27:00
LONG,898368993.8025516,898303580.6465017,2023-05-26 09:15:00,2023-05-26 09:37:00
LONG,898303580.6465017,898272123.8676981,2023-05-26 10:15:00,2023-05-26 13:58:00
LONG,898272123.8676981,898300015.2678558,2023-05-29 10:39:00,2023-05-29 10:52:00
LONG,898300015.2678558,898268748.0048596,2023-05-29 11:04:00,2023-05-29 13:01:00
LONG,898268748.0048596,898245921.4107926,2023-05-29 13:16:00,2023-05-29 13:32:00
LONG,898245921.4107926,898155953.8795832,2023-05-30 09:30:00,2023-05-30 10:41:00
LONG,898155953.8795832,898158481.04884,2023-05-30 10:55:00,2023-05-31 09:47:00
LONG,898158481.04884,898127303.7678579,2023-05-31 09:59:00,2023-05-31 13:27:00
SHORT,898127303.7678579,896408712.2029212,2023-06-01 14:00:00,2023-06-02 13:28:00
LONG,896408712.2029212,896444458.8176154,2023-06-02 13:29:00,2023-06-02 14:02:00
LONG,896444458.8176154,896720479.1641583,2023-06-02 14:28:00,2023-06-05 09:04:00
LONG,896720479.1641583,896731186.7660956,2023-06-05 10:13:00,2023-06-05 11:11:00
LONG,896731186.7660956,896774897.5661496,2023-06-05 11:16:00,2023-06-05 13:10:00
LONG,896774897.5661496,896909521.1693023,2023-06-06 11:01:00,2023-06-06 11:05:00
LONG,896909521.1693023,896977949.784301,2023-06-06 13:01:00,2023-06-06 13:12:00
LONG,896977949.784301,896857335.2959931,2023-06-06 13:51:00,2023-06-06 14:14:00
LONG,896857335.2959931,896786246.9321349,2023-06-07 09:14:00,2023-06-07 09:39:00
LONG,896786246.9321349,896649713.6991713,2023-06-07 10:15:00,2023-06-07 11:02:00
LONG,896649713.6991713,896643995.7908212,2023-06-08 10:03:00,2023-06-08 10:14:00
LONG,896643995.7908212,896720058.8133594,2023-06-08 10:16:00,2023-06-08 10:40:00
LONG,896720058.8133594,896788347.4314725,2023-06-09 13:27:00,2023-06-09 13:45:00
LONG,896788347.4314725,897383244.1882328,2023-06-09 13:59:00,2023-06-12 09:00:00
LONG,897383244.1882328,897393897.0803654,2023-06-12 09:23:00,2023-06-12 09:35:00
LONG,897393897.0803654,897322649.3444227,2023-06-12 10:17:00,2023-06-12 10:42:00
LONG,897322649.3444227,897218547.7855785,2023-06-12 10:50:00,2023-06-12 13:40:00
LONG,897218547.7855785,897131996.7716829,2023-06-13 09:17:00,2023-06-13 09:45:00
LONG,897131996.7716829,897150572.6052494,2023-06-13 10:51:00,2023-06-13 11:15:00
LONG,897150572.6052494,897161082.6146609,2023-06-13 13:18:00,2023-06-13 13:42:00
LONG,897161082.6146609,897236324.7290834,2023-06-13 13:55:00,2023-06-13 14:06:00
LONG,897236324.7290834,897254829.4237291,2023-06-14 09:13:00,2023-06-14 09:27:00
LONG,897254829.4237291,897265264.4861575,2023-06-14 09:59:00,2023-06-14 10:11:00
LONG,897265264.4861575,897307876.5462093,2023-06-14 10:45:00,2023-06-14 10:57:00
LONG,897307876.5462093,897390737.1444559,2023-06-14 11:21:00,2023-06-14 13:03:00
LONG,897390737.1444559,897072502.1085949,2023-06-14 14:18:00,2023-06-15 13:28:00
SHORT,897072502.1085949,897525057.5016837,2023-06-15 13:29:00,2023-06-15 14:28:00
SHORT,897525057.5016837,896871649.543719,2023-06-16 09:12:00,2023-06-16 13:59:00
LONG,896871649.543719,895804251.6253831,2023-06-16 14:03:00,2023-06-19 09:43:00
SHORT,895804251.6253831,895912562.5030797,2023-06-19 11:08:00,2023-06-19 11:21:00
SHORT,895912562.5030797,895923142.8658272,2023-06-19 13:20:00,2023-06-19 13:31:00
SHORT,895923142.8658272,895966447.8604208,2023-06-20 09:49:00,2023-06-20 10:30:00
LONG,895966447.8604208,896148349.2787318,2023-06-21 09:22:00,2023-06-21 09:32:00
LONG,896148349.2787318,896012408.8896596,2023-06-21 09:55:00,2023-06-21 10:58:00
LONG,896012408.8896596,896218773.1495131,2023-06-21 11:19:00,2023-06-21 13:47:00
SHORT,896218773.1495131,895041229.7328715,2023-06-21 13:48:00,2023-06-22 09:32:00
LONG,895041229.7328715,895067731.6266186,2023-06-22 09:54:00,2023-06-22 10:25:00
LONG,895067731.6266186,895110296.5344484,2023-06-22 10:42:00,2023-06-22 11:07:00
LONG,895110296.5344484,895209154.904273,2023-06-22 13:26:00,2023-06-23 09:31:00
LONG,895209154.904273,895307696.8105315,2023-06-23 09:56:00,2023-06-23 10:02:00
LONG,895307696.8105315,895374152.3094004,2023-06-23 10:20:00,2023-06-23 10:32:00
LONG,895374152.3094004,895176778.4445004,2023-06-23 10:59:00,2023-06-26 09:15:00
LONG,895176778.4445004,894939354.3480564,2023-06-26 09:38:00,2023-06-26 14:07:00
LONG,894939354.3480564,894981568.4685446,2023-06-27 09:23:00,2023-06-27 09:42:00
LONG,894981568.4685446,894904346.2552894,2023-06-27 09:56:00,2023-06-27 11:03:00
LONG,894904346.2552894,894930643.5334964,2023-06-27 11:11:00,2023-06-27 13:27:00
LONG,894930643.5334964,895171806.807234,2023-06-27 13:45:00,2023-06-28 09:08:00
LONG,895171806.807234,895118678.5309863,2023-06-28 10:27:00,2023-06-28 10:56:00
LONG,895118678.5309863,895105188.2672141,2023-06-28 11:05:00,2023-06-28 13:17:00
SHORT,895105188.2672141,895186561.4661474,2023-06-28 14:25:00,2023-06-29 09:11:00
LONG,895186561.4661474,894183908.201139,2023-06-29 09:12:00,2023-06-30 13:40:00
LONG,894183908.201139,894522620.2931682,2023-06-30 14:10:00,2023-07-03 09:00:00
LONG,894522620.2931682,894429282.9645547,2023-07-03 09:26:00,2023-07-03 09:58:00
LONG,894429282.9645547,894335755.1907529,2023-07-03 10:05:00,2023-07-03 10:33:00
LONG,894335755.1907529,894242111.658126,2023-07-03 10:36:00,2023-07-04 10:01:00
SHORT,894242111.658126,894172455.4098368,2023-07-04 10:02:00,2023-07-04 10:35:00
LONG,894172455.4098368,894246492.1248947,2023-07-05 09:30:00,2023-07-05 09:43:00
LONG,894246492.1248947,894232976.664043,2023-07-05 09:59:00,2023-07-05 10:22:00
LONG,894232976.664043,894219448.1772553,2023-07-05 10:32:00,2023-07-05 10:51:00
LONG,894219448.1772553,894253630.2701272,2023-07-05 13:15:00,2023-07-05 13:40:00
LONG,894253630.2701272,894009836.7664481,2023-07-05 14:23:00,2023-07-06 09:16:00
SHORT,894009836.7664481,894076308.8765006,2023-07-07 10:18:00,2023-07-07 10:44:00
LONG,894076308.8765006,894126789.9729867,2023-07-07 11:24:00,2023-07-07 13:18:00
LONG,894126789.9729867,894145037.4584963,2023-07-10 09:26:00,2023-07-10 09:51:00
LONG,894145037.4584963,894250510.8864182,2023-07-10 11:15:00,2023-07-10 11:26:00
LONG,894250510.8864182,894355791.3307378,2023-07-10 13:37:00,2023-07-10 14:02:00
LONG,894355791.3307378,894919208.612253,2023-07-10 14:22:00,2023-07-11 09:00:00
LONG,894919208.612253,894945152.8570778,2023-07-11 09:25:00,2023-07-11 09:42:00
LONG,894945152.8570778,894986716.2053967,2023-07-11 10:08:00,2023-07-11 10:33:00
LONG,894986716.2053967,894926397.6258363,2023-07-11 11:15:00,2023-07-11 13:23:00
LONG,894926397.6258363,894772099.9710732,2023-07-11 14:03:00,2023-07-12 09:08:00
SHORT,894772099.9710732,894703904.4627968,2023-07-12 09:50:00,2023-07-12 10:13:00
LONG,894703904.4627968,894572976.0084984,2023-07-12 10:46:00,2023-07-12 13:46:00
SHORT,894572976.0084984,894708648.0737649,2023-07-12 13:47:00,2023-07-12 13:55:00
SHORT,894708648.0737649,894687621.7585956,2023-07-13 09:05:00,2023-07-13 11:21:00
LONG,894687621.7585956,895304889.2756084,2023-07-13 13:26:00,2023-07-14 09:00:00
LONG,895304889.2756084,895322699.3538417,2023-07-14 09:34:00,2023-07-14 09:50:00
LONG,895322699.3538417,895239827.7891091,2023-07-14 10:13:00,2023-07-14 10:29:00
LONG,895239827.7891091,895094946.9169356,2023-07-14 11:08:00,2023-07-14 13:13:00
SHORT,895094946.9169356,894483772.4216869,2023-07-14 14:27:00,2023-07-18 09:21:00
SHORT,894483772.4216869,894324112.0432345,2023-07-18 09:42:00,2023-07-18 10:10:00
SHORT,894324112.0432345,894395651.8182387,2023-07-18 10:54:00,2023-07-18 11:25:00
LONG,894395651.8182387,894436481.2493726,2023-07-18 11:26:00,2023-07-18 13:05:00
LONG,894436481.2493726,894869993.4213281,2023-07-18 13:50:00,2023-07-19 09:00:00
LONG,894869993.4213281,894841648.0829524,2023-07-19 09:21:00,2023-07-19 10:57:00
LONG,894841648.0829524,894767307.8638157,2023-07-19 11:03:00,2023-07-19 13:12:00
SHORT,894767307.8638157,894784921.3934981,2023-07-19 13:35:00,2023-07-19 13:50:00
LONG,894784921.3934981,894887257.2732344,2023-07-20 09:01:00,2023-07-20 14:25:00
LONG,894887257.2732344,894866481.7307181,2023-07-21 09:20:00,2023-07-21 09:44:00
LONG,894866481.7307181,894831039.9807886,2023-07-24 09:30:00,2023-07-24 10:35:00
LONG,894831039.9807886,894916312.292745,2023-07-24 11:13:00,2023-07-24 11:25:00
LONG,894916312.292745,895545131.5994847,2023-07-24 13:10:00,2023-07-25 09:00:00
LONG,895545131.5994847,895554891.9002148,2023-07-25 09:15:00,2023-07-25 09:27:00
LONG,895554891.9002148,895557143.3580843,2023-07-25 09:56:00,2023-07-25 10:07:00
LONG,895557143.3580843,895581907.3816563,2023-07-25 11:11:00,2023-07-25 13:03:00
LONG,895581907.3816563,895651675.4478202,2023-07-25 13:40:00,2023-07-25 13:43:00
LONG,895651675.4478202,895796559.1737119,2023-07-25 14:14:00,2023-07-25 14:28:00
LONG,895796559.1737119,895888901.5947464,2023-07-26 09:09:00,2023-07-26 09:26:00
LONG,895888901.5947464,895988686.5574062,2023-07-26 14:07:00,2023-07-26 14:28:00
LONG,895988686.5574062,896013381.8106062,2023-07-27 09:30:00,2023-07-27 09:47:00
LONG,896013381.8106062,896067984.8466461,2023-07-27 10:01:00,2023-07-27 10:11:00
LONG,896067984.8466461,895771139.8950572,2023-07-27 10:23:00,2023-07-28 10:16:00
LONG,895771139.8950572,895832999.4545974,2023-07-28 13:30:00,2023-07-28 13:43:00
LONG,895832999.4545974,895902322.5274458,2023-07-28 13:46:00,2023-07-28 14:00:00
LONG,895902322.5274458,895941364.4803269,2023-07-31 09:30:00,2023-07-31 09:36:00
LONG,895941364.4803269,895914118.7907684,2023-07-31 10:07:00,2023-07-31 10:28:00
LONG,895914118.7907684,896049081.1580212,2023-07-31 10:59:00,2023-07-31 11:24:00
LONG,896049081.1580212,896102891.278887,2023-07-31 13:04:00,2023-07-31 13:24:00
LONG,896102891.278887,896170316.4964347,2023-08-01 09:48:00,2023-08-01 10:11:00
LONG,896170316.4964347,894971612.7392224,2023-08-01 13:02:00,2023-08-02 13:13:00
SHORT,894971612.7392224,894973808.4497541,2023-08-02 13:14:00,2023-08-02 13:25:00
LONG,894973808.4497541,894624546.8064337,2023-08-02 14:23:00,2023-08-03 09:12:00
SHORT,894624546.8064337,894590101.5261028,2023-08-03 09:45:00,2023-08-03 10:26:00
SHORT,894590101.5261028,894833681.6600424,2023-08-03 11:03:00,2023-08-03 11:21:00
LONG,894833681.6600424,894388319.2094294,2023-08-03 11:22:00,2023-08-04 09:08:00
SHORT,894388319.2094294,894397899.8357887,2023-08-04 09:09:00,2023-08-04 09:37:00
SHORT,894397899.8357887,894311808.0593339,2023-08-04 09:49:00,2023-08-04 10:13:00
LONG,894311808.0593339,894445987.8255672,2023-08-04 13:25:00,2023-08-04 13:42:00
LONG,894445987.8255672,894542094.8835579,2023-08-07 09:17:00,2023-08-07 09:38:00
LONG,894542094.8835579,894637879.5213645,2023-08-07 10:08:00,2023-08-07 10:28:00
LONG,894637879.5213645,894618443.3910562,2023-08-07 11:16:00,2023-08-07 13:19:00
LONG,894618443.3910562,895624013.8676509,2023-08-07 13:23:00,2023-08-08 09:00:00
SHORT,895624013.8676509,895711855.1512054,2023-08-08 09:01:00,2023-08-08 09:14:00
LONG,895711855.1512054,895599551.3968061,2023-08-08 09:34:00,2023-08-08 09:50:00
LONG,895599551.3968061,895587372.2172415,2023-08-08 10:04:00,2023-08-08 10:16:00
LONG,895587372.2172415,895582348.8906345,2023-08-08 10:27:00,2023-08-08 10:48:00
LONG,895582348.8906345,895706496.1232933,2023-08-08 13:10:00,2023-08-08 13:24:00
SHORT,895706496.1232933,895830760.1359872,2023-08-08 14:02:00,2023-08-08 14:18:00
SHORT,895830760.1359872,895897990.8176306,2023-08-09 13:59:00,2023-08-09 14:13:00
LONG,895897990.8176306,895394003.0052013,2023-08-10 09:54:00,2023-08-11 09:11:00
SHORT,895394003.0052013,895425229.2356386,2023-08-11 09:12:00,2023-08-11 09:27:00
SHORT,895425229.2356386,895463687.5315459,2023-08-11 10:01:00,2023-08-11 10:11:00
SHORT,895463687.5315459,894758431.4753128,2023-08-11 13:38:00,2023-08-14 09:12:00
LONG,894758431.4753128,894753368.9882288,2023-08-14 09:13:00,2023-08-14 09:40:00
LONG,894753368.9882288,894842302.0503585,2023-08-14 10:08:00,2023-08-14 10:23:00
LONG,894842302.0503585,894930943.109513,2023-08-14 13:20:00,2023-08-14 13:40:00
LONG,894930943.109513,895099130.6476196,2023-08-14 13:58:00,2023-08-14 14:20:00
SHORT,895099130.6476196,895216641.2454736,2023-08-15 09:38:00,2023-08-15 09:45:00
LONG,895216641.2454736,895392429.2404819,2023-08-15 14:02:00,2023-08-15 14:20:00
LONG,895392429.2404819,895423364.3798498,2023-08-16 09:28:00,2023-08-16 09:37:00
LONG,895423364.3798498,895461470.561247,2023-08-16 09:49:00,2023-08-16 09:58:00
LONG,895461470.561247,895513719.5320334,2023-08-16 11:18:00,2023-08-16 13:15:00
LONG,895513719.5320334,895422858.9085768,2023-08-16 13:30:00,2023-08-16 13:52:00
LONG,895422858.9085768,895539379.6861612,2023-08-17 09:00:00,2023-08-17 09:27:00
LONG,895539379.6861612,895570058.6164722,2023-08-17 10:12:00,2023-08-17 10:23:00
LONG,895570058.6164722,895486666.8959326,2023-08-17 10:40:00,2023-08-17 11:08:00
LONG,895486666.8959326,890849490.4095116,2023-08-17 13:56:00,2023-08-21 09:14:00
SHORT,890849490.4095116,891127229.3429141,2023-08-21 09:15:00,2023-08-21 09:40:00
LONG,891127229.3429141,891249219.548997,2023-08-21 13:15:00,2023-08-21 13:27:00
LONG,891249219.548997,891671019.5747252,2023-08-21 14:01:00,2023-08-21 14:11:00
LONG,891671019.5747252,890851100.791428,2023-08-21 14:29:00,2023-08-22 13:30:00
LONG,890851100.791428,890386521.5348396,2023-08-23 09:17:00,2023-08-23 10:08:00
LONG,890386521.5348396,889776452.943684,2023-08-23 10:14:00,2023-08-24 09:39:00
LONG,889776452.943684,889756276.6068826,2023-08-24 11:10:00,2023-08-24 13:01:00
LONG,889756276.6068826,889446880.0363814,2023-08-24 14:17:00,2023-08-25 09:28:00
LONG,889446880.0363814,889501178.0981331,2023-08-25 10:12:00,2023-08-25 10:24:00
LONG,889501178.0981331,889652382.8704945,2023-08-25 10:30:00,2023-08-25 14:05:00
LONG,889652382.8704945,889551000.0918776,2023-08-28 09:56:00,2023-08-28 10:41:00
LONG,889551000.0918776,889878955.3956732,2023-08-28 13:04:00,2023-08-28 13:20:00
LONG,889878955.3956732,890228115.6992005,2023-08-28 13:37:00,2023-08-28 14:11:00
LONG,890228115.6992005,890267028.763227,2023-08-29 09:09:00,2023-08-29 09:50:00
LONG,890267028.763227,890114953.1113422,2023-08-29 10:00:00,2023-08-29 10:25:00
LONG,890114953.1113422,890271811.2936974,2023-08-29 10:45:00,2023-08-29 13:35:00
LONG,890271811.2936974,890436021.8924719,2023-08-29 13:59:00,2023-08-29 14:14:00
LONG,890436021.8924719,890665977.7298088,2023-08-29 14:28:00,2023-08-30 09:30:00
LONG,890665977.7298088,890704874.645448,2023-08-30 09:45:00,2023-08-30 10:13:00
LONG,890704874.645448,890721719.0888922,2023-08-30 11:23:00,2023-08-30 13:27:00
LONG,890721719.0888922,890825807.6774595,2023-08-31 09:31:00,2023-08-31 09:42:00
LONG,890825807.6774595,890900423.484722,2023-08-31 10:30:00,2023-08-31 10:40:00
LONG,890900423.484722,890859161.3378636,2023-08-31 10:51:00,2023-08-31 13:16:00
LONG,890859161.3378636,890832434.8406857,2023-08-31 13:49:00,2023-08-31 14:21:00
LONG,890832434.8406857,890913615.5383768,2023-09-05 09:38:00,2023-09-05 09:45:00
LONG,890913615.5383768,890965887.4351251,2023-09-05 11:06:00,2023-09-05 13:11:00
LONG,890965887.4351251,890910725.9224352,2023-09-05 13:24:00,2023-09-05 13:43:00
LONG,890910725.9224352,890927217.6300378,2023-09-06 10:25:00,2023-09-06 13:50:00
LONG,890927217.6300378,890950523.6928058,2023-09-07 09:34:00,2023-09-07 09:42:00
LONG,890950523.6928058,890473178.4058954,2023-09-07 10:40:00,2023-09-07 11:07:00
LONG,890473178.4058954,890617295.4873084,2023-09-07 11:10:00,2023-09-07 11:22:00
SHORT,890617295.4873084,890704485.814708,2023-09-08 09:34:00,2023-09-08 09:47:00
SHORT,890704485.814708,890919104.8677512,2023-09-08 10:01:00,2023-09-08 10:52:00
LONG,890919104.8677512,891084550.1147698,2023-09-08 11:23:00,2023-09-08 13:04:00
LONG,891084550.1147698,891398766.8271004,2023-09-08 13:28:00,2023-09-11 09:08:00
LONG,891398766.8271004,889629432.3908784,2023-09-11 09:50:00,2023-09-12 09:39:00
SHORT,889629432.3908784,889645997.7057626,2023-09-12 09:40:00,2023-09-12 10:19:00
LONG,889645997.7057626,889741712.7338283,2023-09-12 13:11:00,2023-09-12 13:37:00
LONG,889741712.7338283,889793466.6342503,2023-09-13 09:26:00,2023-09-13 09:45:00
LONG,889793466.6342503,889384406.9336305,2023-09-13 10:02:00,2023-09-13 10:54:00
LONG,889384406.9336305,889642560.2518113,2023-09-13 13:16:00,2023-09-13 13:29:00
LONG,889642560.2518113,889395713.9633038,2023-09-13 14:05:00,2023-09-14 09:16:00
SHORT,889395713.9633038,889426355.751382,2023-09-14 09:17:00,2023-09-14 09:33:00
SHORT,889426355.751382,889499644.4830959,2023-09-14 09:48:00,2023-09-14 10:06:00
SHORT,889499644.4830959,889780719.7908726,2023-09-14 13:15:00,2023-09-14 13:24:00
SHORT,889780719.7908726,890377152.8314985,2023-09-14 14:05:00,2023-09-14 14:20:00
LONG,890377152.8314985,890264610.1916188,2023-09-15 10:05:00,2023-09-15 14:26:00
LONG,890264610.1916188,889530661.4979054,2023-09-18 09:01:00,2023-09-18 14:02:00
SHORT,889530661.4979054,889794253.0327003,2023-09-18 14:03:00,2023-09-18 14:12:00
LONG,889794253.0327003,889396997.5181648,2023-09-19 09:47:00,2023-09-19 13:19:00
LONG,889396997.5181648,889457396.7578915,2023-09-20 09:31:00,2023-09-20 09:41:00
LONG,889457396.7578915,889641457.5475036,2023-09-20 10:14:00,2023-09-20 10:28:00
LONG,889641457.5475036,887207144.0265263,2023-09-21 09:00:00,2023-09-22 09:49:00
SHORT,887207144.0265263,887740740.5627481,2023-09-22 10:38:00,2023-09-22 10:55:00
SHORT,887740740.5627481,887443704.6807393,2023-09-22 11:11:00,2023-09-25 10:02:00
LONG,887443704.6807393,887498030.37503,2023-09-25 11:03:00,2023-09-25 11:29:00
LONG,887498030.37503,886047792.3010559,2023-09-25 13:10:00,2023-09-26 10:19:00
SHORT,886047792.3010559,886480618.7162209,2023-09-26 10:20:00,2023-09-26 10:55:00
SHORT,886480618.7162209,886475283.9807231,2023-09-26 13:08:00,2023-09-26 14:15:00
LONG,886475283.9807231,886523445.3664516,2023-09-26 14:24:00,2023-09-27 14:06:00
LONG,886523445.3664516,886411236.871128,2023-09-28 09:12:00,2023-09-28 09:46:00
LONG,886411236.871128,886245130.4476383,2023-09-28 09:50:00,2023-09-28 13:35:00
SHORT,886245130.4476383,885527464.1377001,2023-09-28 13:36:00,2023-09-29 13:54:00
SHORT,885527464.1377001,885506925.3166952,2023-10-02 10:02:00,2023-10-02 13:46:00
LONG,885506925.3166952,885745263.667047,2023-10-02 13:54:00,2023-10-02 14:07:00
